user_id,came_back,cluster_all_k2,cluster_behavior_k2,cluster_behavior_k5,cluster_gmm_k5
390443,0,0,0,0,0
390445,0,0,0,0,0
390446,0,0,0,4,0
390447,0,0,0,3,3
390448,1,0,0,0,2
390454,1,0,0,4,4
390456,1,0,0,4,0
390457,1,0,0,0,0
390458,1,0,0,0,3
390459,1,0,0,0,0
390460,1,0,0,0,0
390461,1,0,0,4,0
390462,1,0,0,0,0
390463,1,0,0,0,1
390464,1,0,0,0,3
390465,1,0,0,0,0
390466,1,0,0,0,0
390467,0,0,0,4,4
390468,1,0,0,0,2
390469,1,0,0,0,0
390470,1,0,0,0,0
390471,1,0,0,4,0
390472,1,0,0,0,0
390474,1,0,0,0,0
390477,0,0,0,4,0
390478,0,0,0,4,4
390486,0,0,0,4,4
390490,0,0,0,4,4
390491,1,0,0,4,3
390494,1,0,0,0,2
390504,0,0,0,0,0
390561,1,0,0,0,2
390563,1,1,1,2,2
390576,1,0,0,0,0
390583,1,0,0,3,2
390596,1,0,0,4,4
390597,0,0,0,0,0
390598,0,0,0,0,0
390599,1,0,0,0,0
390600,1,0,0,0,0
390601,0,0,0,4,0
390602,0,0,0,0,1
390603,0,0,0,2,0
390604,0,0,0,0,0
390605,0,0,0,0,0
390607,0,0,0,2,1
390608,0,0,0,0,0
390609,0,0,0,0,0
390610,0,0,0,0,0
390611,0,0,0,0,0
390612,0,0,0,0,0
390613,0,0,0,0,0
390614,0,0,0,0,0
390615,1,0,0,0,0
390616,0,0,0,0,0
390618,0,0,0,0,0
390620,0,0,0,0,0
390623,1,0,0,4,0
390624,1,0,0,0,0
390625,1,0,0,0,0
390626,1,0,0,4,4
390627,1,0,0,0,0
390628,1,0,0,0,0
390630,1,0,0,0,0
390632,1,0,0,0,0
390634,1,0,0,0,0
390635,1,0,0,0,0
390636,1,0,0,0,0
390637,1,0,0,0,0
390638,1,0,0,0,0
390639,1,0,0,4,4
390640,1,0,0,4,0
390641,1,0,0,0,0
390642,1,0,0,4,4
390644,1,0,0,0,0
390645,1,0,0,0,0
390646,0,0,0,0,0
390647,1,0,0,0,0
390648,0,0,0,0,0
390649,1,0,0,4,0
390650,1,0,0,0,0
390651,1,0,0,0,0
390652,0,0,0,0,0
390654,1,0,0,0,0
390655,1,0,0,0,0
390656,0,0,0,0,0
390659,0,0,0,0,0
390660,1,0,0,0,0
390661,0,0,0,0,0
390662,1,0,0,0,0
390671,0,0,0,4,0
390682,0,0,0,0,0
390686,0,0,0,2,2
390687,1,0,0,0,0
390688,0,0,0,0,0
390689,1,0,0,0,0
390691,1,0,0,4,4
390692,1,0,0,0,0
390693,1,0,0,0,0
390694,1,0,0,0,0
390695,1,0,0,0,0
390696,0,0,0,4,0
390697,1,0,0,0,0
390698,1,0,0,4,3
390699,1,0,0,0,4
390700,1,0,0,0,0
390702,1,0,0,2,1
390703,1,0,0,0,2
390704,1,0,0,0,0
390705,0,0,0,4,1
390706,1,0,0,0,0
390707,1,0,0,0,0
390708,0,0,0,0,0
390709,0,0,0,0,2
390711,1,0,0,0,1
390712,1,0,0,0,1
390713,1,0,0,0,1
390715,0,0,0,0,1
390716,1,0,0,0,0
390718,1,0,0,0,0
390719,1,0,0,0,0
390720,0,0,0,0,0
390721,1,0,0,0,0
390722,1,0,0,0,0
390728,1,0,0,4,3
390732,1,0,0,2,1
390735,1,0,0,0,2
390737,1,0,0,0,0
390738,1,0,0,4,4
390739,1,0,0,4,4
390740,1,0,0,4,4
390741,1,0,0,4,4
390742,1,0,0,0,0
390743,1,1,1,2,2
390744,1,0,0,2,1
390745,1,0,0,0,0
390746,1,0,0,0,0
390747,1,0,0,4,4
390748,0,0,0,0,0
390756,1,0,0,0,0
390759,1,0,0,0,0
390760,1,0,0,0,0
390762,1,0,0,0,0
390766,1,0,0,0,0
390769,1,0,0,0,0
390770,1,0,0,0,0
390771,1,0,0,4,0
390772,0,0,0,0,0
390774,0,0,0,0,3
390778,1,0,0,0,0
390779,1,0,0,0,0
390780,1,0,0,0,0
390781,1,0,0,0,0
390782,1,0,0,0,0
390783,1,0,0,2,0
390784,1,0,0,2,2
390785,1,0,0,2,0
390786,0,0,0,0,0
390787,1,0,0,2,2
390788,0,0,0,0,0
390789,1,0,0,0,0
390790,1,0,0,0,0
390793,1,0,0,0,0
390794,1,0,0,0,2
390796,1,0,0,0,0
390842,0,0,0,4,3
390851,0,0,0,0,0
390862,0,0,0,4,0
390867,1,0,0,0,0
390875,0,0,0,4,4
390878,0,0,0,4,4
390879,0,0,0,0,0
390880,1,0,0,0,0
390883,1,0,0,3,3
390884,1,0,0,4,0
390886,1,0,0,0,3
390887,1,0,0,0,0
390890,1,0,0,2,1
390891,1,0,0,0,0
390892,1,0,0,3,2
390893,1,0,0,2,2
390894,1,0,0,0,0
390895,1,0,0,0,0
390897,1,0,0,4,4
390899,1,0,0,4,3
390900,1,0,0,4,3
390902,1,1,1,2,1
390907,1,0,0,0,0
390912,0,0,0,0,0
390923,0,0,0,0,0
390924,0,0,0,2,2
390925,0,0,0,4,4
390926,0,0,0,0,0
390931,1,0,0,0,3
390932,1,1,1,2,2
390933,1,0,0,4,4
390934,0,0,0,4,2
390937,0,0,0,0,0
390939,0,0,0,0,1
390940,0,0,0,0,0
390941,0,0,0,0,2
390942,0,0,0,0,0
390944,1,0,0,0,0
390945,0,0,0,4,0
390947,0,0,0,0,3
390948,0,0,0,0,0
390950,0,0,0,0,0
390963,0,0,0,0,0
390964,0,0,0,0,0
390966,0,0,0,0,0
390967,0,0,0,0,0
390974,0,0,0,4,4
390975,1,0,0,0,0
390986,1,0,0,0,2
391000,1,0,0,4,3
391002,0,0,0,0,0
391005,1,0,0,0,2
391007,1,0,0,4,1
391008,1,0,0,0,0
391011,0,0,0,2,2
391021,0,0,0,4,4
391022,1,0,0,2,3
391023,1,0,0,3,3
391024,1,0,0,4,0
391025,0,0,0,0,0
391070,0,0,0,0,0
391072,1,0,0,2,0
391073,1,0,0,0,0
391074,1,0,0,2,0
391075,0,0,0,0,0
391078,1,0,0,0,0
391079,0,0,0,0,0
391081,1,0,0,0,0
391084,0,0,0,0,2
391100,1,0,0,3,2
391101,1,0,0,3,3
391103,0,0,0,4,4
391106,1,0,0,0,1
391107,0,0,0,0,0
391108,1,0,0,0,0
391109,0,0,0,0,0
391113,0,0,0,0,0
391114,0,0,0,0,0
391115,1,0,0,2,2
391116,1,0,0,0,3
391117,1,0,0,0,0
391119,1,0,1,2,2
391120,1,0,0,0,0
391121,1,0,0,0,0
391122,0,0,0,0,0
391123,0,0,0,0,0
391124,0,0,0,0,0
391146,0,0,0,4,0
391151,1,0,0,4,0
391154,0,0,0,0,0
391169,1,0,0,2,1
391170,1,0,0,0,0
391171,1,0,0,2,1
391172,1,0,0,4,4
391173,1,0,0,0,1
391174,1,0,0,0,0
391175,1,0,0,0,0
391176,1,0,0,0,2
391177,1,0,0,0,2
391178,1,0,0,0,0
391179,0,0,0,0,2
391182,0,0,0,0,0
391183,1,0,0,0,0
391184,1,0,0,2,2
391186,1,0,0,2,1
391187,1,0,0,0,0
391188,1,0,0,4,4
391189,1,0,0,0,0
391191,1,0,0,0,1
391192,1,0,0,0,3
391193,0,0,0,0,0
391194,0,0,0,0,0
391195,0,0,0,0,0
391196,1,0,0,2,2
391199,1,0,1,2,2
391200,1,0,0,0,0
391202,1,0,0,0,0
391203,1,0,0,0,2
391204,1,0,0,0,0
391205,1,0,0,0,1
391206,1,0,0,0,2
391207,1,0,0,0,0
391211,1,0,0,4,0
391222,1,0,0,0,1
391288,1,0,0,0,0
391289,1,0,0,4,0
391290,1,0,0,4,0
391301,1,0,0,2,2
391305,1,0,0,4,4
391306,1,0,0,0,0
391311,1,0,0,0,0
391313,1,0,0,0,0
391316,1,0,0,0,0
391319,0,0,0,4,4
391320,0,0,0,0,0
391322,1,0,0,2,0
391324,1,0,0,2,2
391380,1,0,0,0,2
391387,1,0,0,4,2
391390,0,0,0,0,0
391393,0,0,0,0,0
391400,0,0,0,3,2
391414,1,0,0,0,0
391415,1,1,1,2,2
391416,0,0,0,4,4
391419,0,0,0,0,2
391424,0,0,0,0,0
391425,1,0,0,0,1
391435,0,1,1,2,2
391438,1,0,0,0,0
391440,1,0,0,0,0
391447,1,0,0,2,2
391453,1,1,1,2,2
391454,1,0,0,0,0
391464,1,0,0,4,4
391491,1,1,1,2,2
391492,0,0,0,4,4
391493,1,0,0,0,0
391495,1,1,1,2,2
391496,1,1,1,2,2
391500,0,0,0,3,3
391501,1,0,0,4,3
391502,1,0,0,2,2
391531,1,0,0,0,0
391539,1,0,0,4,3
391543,1,0,0,0,1
391548,1,0,1,2,2
391549,1,1,1,2,2
391551,1,0,0,2,3
391552,1,1,1,1,1
391554,1,0,0,2,2
391555,1,0,0,2,2
391564,1,0,0,4,3
391568,1,0,0,0,0
391570,1,0,0,2,2
391571,0,0,0,0,0
391572,1,0,0,2,2
391574,1,0,0,0,0
391576,1,0,0,2,1
391579,0,0,0,4,4
391581,0,0,0,0,0
391589,1,0,0,2,2
391593,0,0,0,4,4
391596,1,0,0,3,2
391597,0,0,0,3,3
391598,1,0,0,0,1
391599,1,0,0,4,4
391600,0,0,0,4,0
391602,0,0,0,4,0
391603,0,0,0,4,0
391604,0,0,0,4,0
391605,0,0,0,4,4
391606,0,0,0,4,0
391607,0,0,0,4,4
391608,0,0,0,4,0
391613,0,0,0,4,4
391614,1,0,0,4,4
391620,1,0,0,0,0
391621,0,0,0,0,0
391625,0,0,0,0,2
391627,0,0,0,0,0
391632,1,1,1,2,2
391654,1,0,0,0,0
391655,1,0,0,0,0
391657,1,0,0,0,0
391658,1,0,0,4,4
391659,1,0,0,4,4
391665,0,0,0,0,0
391667,0,0,0,0,0
391670,0,0,0,4,4
391681,1,0,1,2,2
391682,1,0,0,2,2
391683,0,0,0,0,0
391685,1,0,0,3,3
391686,1,0,0,0,0
391687,1,0,0,0,0
391688,0,0,0,3,3
391689,0,0,0,0,0
391690,0,0,0,0,0
391691,1,0,0,0,0
391692,0,0,0,0,0
391693,1,0,0,3,2
391694,1,0,0,0,0
391697,0,0,0,4,4
391700,1,0,0,0,0
391701,1,0,0,4,0
391703,0,0,0,0,0
391704,0,0,0,4,0
391706,1,0,0,0,0
391708,1,0,0,0,0
391711,1,0,0,0,0
391713,0,0,0,0,0
391714,1,0,0,0,0
391717,1,0,0,0,0
391718,0,0,0,4,3
391719,0,0,0,0,0
391720,0,0,0,0,0
391723,0,0,0,0,0
391724,0,0,0,0,0
391725,0,0,0,0,0
391726,0,0,0,0,0
391727,1,0,0,0,0
391728,0,0,0,0,0
391730,0,0,0,0,1
391731,0,0,0,2,2
391732,0,0,0,0,0
391733,0,0,0,0,0
391734,0,0,0,0,0
391735,0,0,0,4,0
391736,0,0,0,0,2
391737,0,0,0,0,0
391739,0,0,0,0,0
391740,1,0,0,0,0
391748,1,0,0,4,4
391774,1,1,1,2,2
391775,1,0,0,0,0
391776,1,0,0,0,0
391780,1,0,0,4,0
391782,0,0,0,4,3
391795,0,0,0,4,4
391819,0,0,0,0,0
391820,1,0,0,4,3
391847,1,0,0,0,0
391848,1,0,0,0,2
391849,1,0,0,0,0
391850,0,0,0,0,0
391851,1,0,0,0,2
391852,1,0,0,0,2
391854,1,0,0,0,0
391855,0,0,0,0,0
391856,1,0,0,0,0
391857,1,0,0,0,0
391858,1,0,0,0,2
391860,1,0,0,3,3
391861,0,0,0,0,3
391862,1,0,0,3,2
391864,1,0,0,0,1
391865,0,0,0,2,1
391866,0,0,0,0,0
391867,1,0,0,0,2
391868,0,0,0,0,0
391869,0,0,0,0,3
391870,1,0,0,0,0
391872,1,0,0,4,2
391873,0,0,0,0,0
391874,1,0,0,0,0
391875,0,0,0,0,0
391880,0,0,0,4,4
391883,0,0,0,0,0
391888,0,0,0,0,0
391891,0,0,0,0,0
391899,1,0,0,0,0
391900,1,0,0,0,0
391901,0,0,0,4,3
391903,1,0,0,4,3
391928,1,0,0,0,0
391929,1,0,0,0,0
391930,1,0,0,0,0
391931,1,0,0,0,0
391932,1,0,0,0,0
391934,1,0,0,0,0
391938,1,0,0,0,0
391939,1,0,0,4,4
391940,1,1,1,2,1
391941,1,0,0,0,2
391942,1,0,0,0,0
391943,1,0,0,2,2
391944,1,0,0,4,4
391963,0,0,0,4,4
391971,1,0,0,0,0
391978,1,0,0,0,0
391979,1,0,0,0,0
391980,1,0,0,4,0
391981,1,0,0,0,0
391982,0,1,1,2,1
392005,1,0,0,0,0
392014,0,0,0,2,2
392051,0,0,0,0,0
392053,1,0,0,0,0
392075,0,0,0,4,0
392089,1,0,0,0,0
392114,1,0,0,0,0
392139,0,1,1,2,1
392146,1,0,0,4,4
392147,1,0,0,0,0
392148,1,0,0,0,0
392149,1,0,0,0,2
392150,1,0,0,0,3
392151,1,1,1,2,2
392156,1,0,0,0,2
392160,0,0,0,4,4
392161,1,0,0,0,0
392162,1,0,0,0,0
392164,0,0,0,4,1
392167,0,0,0,0,2
392168,1,0,0,4,3
392170,0,0,0,0,0
392171,1,0,0,4,3
392174,0,0,0,0,1
392230,1,0,0,0,0
392245,0,0,0,4,0
392251,0,0,0,0,0
392261,0,0,0,4,4
392264,0,0,0,4,3
392268,1,0,0,0,2
392269,0,0,0,2,2
392270,0,0,0,2,1
392272,1,0,0,0,0
392273,0,0,0,0,0
392274,1,0,0,0,2
392279,0,0,0,0,0
392280,0,0,0,0,0
392298,1,0,0,0,0
392299,0,0,0,3,3
392300,1,0,0,4,4
392303,0,0,0,4,4
392304,0,0,0,0,3
392305,1,0,0,2,2
392313,0,0,0,0,0
392316,0,0,0,4,4
392317,0,0,0,4,0
392319,0,0,0,4,4
392320,0,0,0,4,4
392322,0,0,0,0,0
392324,0,0,0,4,4
392325,0,0,0,4,4
392326,0,0,0,4,4
392327,1,0,0,4,3
392328,0,0,0,4,4
392329,0,0,0,4,4
392331,0,0,0,2,2
392334,0,0,0,4,4
392336,0,0,0,0,2
392337,0,0,0,0,0
392366,1,0,0,0,1
392369,1,0,0,0,0
392370,1,0,0,0,0
392372,1,0,0,0,0
392373,1,0,0,0,0
392374,1,0,0,0,0
392375,1,0,0,0,0
392379,1,0,0,0,0
392383,1,0,0,3,3
392385,0,0,0,0,1
392386,1,0,0,0,0
392388,1,0,0,0,1
392389,1,0,0,0,2
392390,0,1,1,2,1
392391,0,0,0,0,0
392392,1,0,0,2,2
392393,0,0,0,0,0
392394,0,0,0,0,0
392397,1,0,0,4,4
392399,1,0,0,0,0
392400,0,0,0,2,2
392404,1,0,0,4,0
392405,1,0,0,2,0
392406,0,1,1,2,2
392407,1,0,0,3,1
392408,1,0,0,0,0
392410,0,0,0,0,0
392412,1,0,0,4,4
392413,0,0,0,0,3
392423,0,0,0,0,2
392471,1,0,0,4,3
392472,1,0,0,4,4
392474,1,1,1,2,2
392476,1,0,0,0,1
392491,1,0,0,0,0
392493,1,1,1,2,1
392500,1,0,0,0,2
392504,1,0,0,4,3
392514,1,0,0,0,0
392536,0,0,0,0,0
392537,0,0,0,4,4
392539,0,0,0,0,0
392540,0,0,0,4,0
392541,1,0,0,2,1
392546,1,1,1,2,1
392551,1,0,0,0,0
392552,1,0,0,0,3
392553,1,0,0,0,0
392554,1,0,0,0,1
392555,1,0,0,0,0
392556,1,0,0,0,0
392557,1,0,0,0,2
392558,1,0,0,0,0
392559,1,0,0,0,2
392560,1,0,0,0,0
392561,1,0,0,4,0
392562,1,0,0,0,0
392563,1,0,0,0,0
392564,0,0,0,0,0
392565,1,0,0,0,0
392567,1,0,0,0,0
392568,1,0,0,0,0
392570,1,0,0,0,0
392571,1,0,0,0,0
392572,1,0,0,0,0
392596,1,0,0,0,0
392601,1,0,0,0,0
392631,1,0,0,2,0
392652,0,0,0,3,2
392653,0,0,0,0,0
392655,1,0,0,4,4
392656,1,0,0,0,2
392657,1,0,0,0,2
392658,0,0,0,4,4
392659,0,0,0,0,0
392660,1,1,1,2,2
392661,0,0,0,0,0
392663,0,0,0,0,0
392664,0,0,0,0,0
392665,1,0,0,2,2
392666,1,0,0,0,0
392667,1,0,0,0,0
392670,0,0,0,0,0
392671,0,0,0,3,2
392703,0,0,0,0,0
392705,1,0,0,0,1
392706,1,0,0,2,2
392707,0,0,0,0,0
392708,1,0,0,0,0
392709,1,0,0,0,0
392710,1,0,0,0,1
392711,1,0,0,0,0
392713,1,0,0,0,0
392714,1,0,0,0,0
392715,1,0,0,0,0
392718,1,0,0,3,3
392727,1,0,0,0,0
392728,1,0,0,0,0
392731,1,0,0,0,0
392742,1,0,0,0,0
392743,1,0,0,0,0
392744,1,0,0,4,4
392745,1,0,0,2,2
392746,1,0,0,0,0
392747,1,0,0,0,0
392748,1,0,0,0,0
392749,0,0,0,0,0
392750,1,1,1,2,2
392751,1,0,0,0,0
392752,1,0,0,0,0
392753,1,0,0,0,0
392754,1,0,0,2,2
392755,1,0,0,0,0
392756,0,0,0,0,0
392757,0,0,0,3,2
392758,1,0,0,0,0
392759,0,0,0,0,3
392760,1,0,0,0,3
392762,1,0,0,0,3
392779,1,0,0,0,0
392782,1,0,0,0,0
392787,1,0,0,0,3
392788,0,0,0,4,4
392789,0,0,0,4,4
392790,0,0,0,0,0
392791,0,0,0,0,0
392793,1,0,0,4,4
392794,1,0,0,4,4
392797,0,0,0,4,4
392804,0,0,0,0,0
392805,1,0,0,0,1
392806,1,0,0,0,0
392807,1,0,0,0,0
392808,1,0,0,0,0
392812,0,0,0,0,0
392824,1,0,0,4,1
392835,1,0,0,4,1
392836,1,0,0,0,2
392837,1,0,0,3,3
392838,1,0,0,3,3
392839,1,0,0,0,1
392840,1,0,0,3,2
392841,1,0,0,4,3
392842,1,0,0,3,3
392843,1,0,0,3,2
392844,1,0,0,4,0
392845,1,0,0,2,2
392846,1,0,0,4,1
392847,1,0,0,0,2
392848,1,0,0,4,3
392850,0,1,1,2,1
392851,1,0,0,0,0
392852,0,0,0,4,4
392853,1,0,0,3,3
392854,1,0,0,3,3
392855,1,0,0,3,2
392856,0,0,0,0,1
392857,1,0,0,4,1
392860,0,0,0,0,0
392861,1,0,0,0,2
392862,1,0,0,4,3
392863,1,0,0,4,0
392865,1,0,0,4,4
392866,1,0,0,0,0
392867,0,0,0,0,2
392868,0,0,0,4,0
392870,1,1,1,2,1
392871,0,0,0,0,0
392878,1,0,0,2,2
392879,0,0,0,0,0
392881,1,0,0,4,4
392882,0,0,0,0,0
392900,1,0,0,3,3
392908,1,0,0,4,4
392932,0,0,0,0,2
392933,0,0,0,0,0
392934,1,0,0,2,1
392937,0,0,0,2,2
392939,0,0,0,0,0
392942,1,0,0,3,3
392943,1,0,0,4,4
392944,1,0,0,4,4
392946,0,0,0,0,0
392949,1,1,1,2,2
392962,1,0,0,3,2
392965,1,0,0,0,0
392973,0,0,0,0,0
392992,1,0,0,0,0
392997,1,0,0,0,2
392999,1,0,0,0,0
393003,0,0,0,0,3
393005,0,0,0,0,0
393006,0,0,0,0,0
393008,0,0,0,0,0
393011,0,0,0,0,1
393012,0,0,0,0,2
393013,0,0,0,0,0
393015,0,0,0,0,0
393016,0,0,0,0,0
393018,0,0,0,0,0
393019,0,0,0,0,2
393024,1,0,0,0,0
393026,0,0,0,0,2
393030,1,0,0,0,0
393031,1,0,0,4,4
393058,1,0,0,3,2
393072,0,0,0,3,3
393074,1,0,0,0,3
393078,1,0,0,4,3
393079,1,1,1,2,2
393080,1,0,0,0,0
393099,0,0,0,0,0
393102,1,0,0,0,0
393105,0,0,0,3,3
393109,0,0,0,0,0
393112,0,0,0,4,3
393119,0,0,0,0,0
393130,0,0,0,0,0
393131,0,0,0,0,0
393132,1,0,0,0,2
393133,0,0,0,0,0
393143,0,0,0,0,0
393144,0,0,0,4,0
393145,1,0,0,0,0
393156,0,0,0,4,4
393158,0,0,0,4,4
393159,1,0,0,2,2
393168,0,0,0,0,0
393170,0,0,0,4,4
393171,0,0,0,0,0
393177,0,0,0,4,4
393182,0,0,0,0,0
393183,1,0,0,0,0
393184,1,0,0,3,2
393185,0,0,0,0,0
393186,0,0,0,0,0
393188,1,0,0,4,4
393190,0,0,0,0,0
393192,1,0,0,0,0
393194,0,0,0,0,0
393199,0,0,0,0,0
393211,0,0,0,0,0
393213,0,0,0,4,4
393214,1,0,0,0,0
393215,1,0,1,2,1
393216,0,1,1,2,2
393217,0,0,0,2,2
393218,1,0,0,2,2
393219,0,0,0,0,2
393220,0,0,0,0,2
393221,1,0,0,0,2
393222,0,0,0,0,2
393223,0,0,0,0,2
393224,1,0,0,0,2
393225,1,0,0,0,2
393226,1,0,0,0,2
393227,0,0,0,0,2
393228,1,0,0,0,2
393229,0,0,0,0,0
393230,0,0,0,0,2
393231,0,0,0,0,2
393232,1,0,0,0,2
393233,1,0,0,0,2
393234,0,0,0,0,2
393235,0,0,0,0,2
393236,1,0,0,0,2
393237,1,0,0,0,2
393238,1,0,0,0,2
393244,0,0,0,0,0
393248,0,0,0,0,0
393250,1,0,0,0,0
393251,1,0,0,0,0
393252,1,0,0,0,0
393253,0,0,0,0,0
393254,1,0,0,2,2
393255,0,0,0,4,0
393256,1,0,0,4,4
393257,0,0,0,0,0
393260,1,0,0,0,0
393261,1,0,0,0,0
393262,1,0,0,4,1
393263,1,0,0,4,0
393264,1,0,0,4,4
393265,1,0,0,0,0
393266,1,0,0,4,4
393267,1,0,0,0,0
393268,1,0,0,4,4
393269,1,0,0,0,0
393270,0,0,0,4,0
393271,1,0,0,0,0
393272,1,0,0,4,4
393273,1,0,0,4,0
393274,1,0,0,4,4
393275,1,0,0,4,4
393277,1,0,0,4,4
393278,1,0,0,4,4
393279,1,0,0,0,0
393280,1,0,0,4,4
393281,1,0,0,3,3
393284,0,0,0,2,2
393286,1,0,0,0,3
393287,0,0,0,0,0
393288,0,0,0,0,0
393291,1,0,0,4,4
393292,0,0,0,2,2
393293,1,0,0,4,4
393294,0,0,0,0,0
393295,1,0,0,0,0
393296,1,0,0,0,0
393297,1,0,0,4,4
393298,1,0,0,0,0
393299,1,0,0,0,0
393300,1,0,0,4,3
393304,0,0,0,0,0
393305,1,0,0,0,0
393306,1,0,0,0,0
393307,1,0,0,0,0
393308,1,0,0,0,0
393309,1,0,0,0,2
393310,1,0,0,0,0
393312,1,0,0,4,4
393313,1,0,0,4,0
393314,0,0,0,4,3
393315,1,0,0,0,0
393316,1,0,0,3,3
393317,1,0,0,0,0
393318,1,0,0,0,0
393319,1,0,0,0,0
393320,1,0,0,0,0
393321,1,0,0,0,0
393322,1,0,0,0,0
393323,1,0,0,0,0
393324,1,0,0,0,0
393325,1,0,0,0,0
393326,1,0,0,0,0
393334,1,0,0,0,0
393335,1,0,0,0,0
393337,1,0,0,4,4
393338,1,0,0,0,0
393339,0,0,0,0,0
393340,0,0,0,0,0
393341,0,0,0,2,0
393342,0,0,0,0,2
393343,0,0,0,0,0
393344,0,0,0,3,3
393345,1,0,0,4,3
393346,1,0,0,0,0
393347,1,0,0,4,4
393357,1,0,0,0,0
393358,1,0,0,4,0
393359,0,0,0,0,2
393360,0,0,0,0,2
393362,0,0,0,2,2
393364,0,0,0,0,2
393365,0,0,0,4,4
393367,1,0,0,0,2
393368,0,0,0,4,4
393369,0,0,0,0,2
393370,0,0,0,2,2
393371,0,0,0,0,2
393372,1,0,0,2,2
393373,0,0,0,0,3
393376,0,0,0,0,2
393377,0,0,0,0,0
393378,0,0,0,0,2
393381,0,0,0,4,2
393382,0,0,0,0,2
393383,1,0,0,0,0
393384,0,0,0,4,2
393385,0,0,0,4,1
393386,0,0,0,4,0
393387,0,0,0,4,0
393388,0,0,0,0,2
393391,0,0,0,0,2
393393,1,0,0,2,2
393398,1,0,0,4,4
393399,1,0,0,4,4
393400,1,0,0,4,4
393401,1,0,0,4,4
393402,1,0,0,4,4
393403,1,0,0,4,4
393411,1,0,0,0,0
393413,1,0,0,0,0
393414,1,0,0,4,0
393416,1,0,0,0,0
393417,1,0,0,4,4
393419,1,0,0,4,4
393420,0,0,0,0,0
393421,1,0,0,4,4
393422,0,0,0,0,0
393423,1,1,1,2,2
393427,1,0,0,4,4
393428,1,0,0,0,0
393429,0,0,0,4,4
393430,1,0,0,0,2
393431,0,0,0,0,0
393432,0,0,0,0,0
393434,0,0,0,0,0
393435,0,0,0,0,0
393436,0,0,0,0,0
393437,0,0,0,0,0
393438,0,0,0,0,0
393439,1,0,0,0,0
393440,1,0,0,0,0
393441,0,0,0,0,0
393442,0,0,0,0,0
393443,0,0,0,0,0
393444,1,0,0,4,4
393445,1,0,0,0,2
393446,1,0,0,0,0
393449,1,0,0,0,0
393450,1,0,0,2,3
393451,0,0,0,0,2
393452,0,0,0,0,0
393454,0,0,0,0,0
393455,0,0,0,0,0
393456,1,0,0,0,0
393457,0,0,0,0,2
393459,0,0,0,0,2
393460,0,0,0,0,2
393461,0,0,0,0,0
393462,0,0,0,0,0
393464,0,0,0,4,0
393466,1,0,0,2,1
393467,0,0,0,2,0
393468,1,0,0,0,0
393469,0,0,0,0,0
393470,0,0,0,0,0
393471,0,0,0,0,0
393472,1,0,0,0,0
393473,1,0,0,0,0
393474,1,0,0,0,0
393475,0,0,0,0,0
393476,0,0,0,0,1
393477,0,0,0,0,0
393478,0,0,0,4,0
393479,1,0,0,0,0
393480,1,0,0,0,0
393481,0,0,0,0,0
393482,0,0,0,0,0
393483,0,0,0,0,0
393484,0,0,0,0,0
393485,1,0,0,0,3
393487,1,0,0,4,4
393488,0,0,0,0,0
393489,0,0,0,0,0
393495,0,0,0,0,0
393496,1,0,0,4,3
393497,1,0,0,4,3
393499,1,0,0,4,4
393500,1,0,0,4,4
393501,1,0,0,4,3
393502,1,0,0,0,0
393503,0,0,0,4,4
393504,0,0,0,4,4
393506,0,0,0,0,0
393508,0,0,0,4,4
393510,1,0,0,4,4
393511,0,0,0,0,0
393512,1,0,0,0,0
393513,1,0,0,0,2
393514,0,0,0,0,0
393515,0,0,0,0,0
393517,1,0,0,0,0
393520,1,0,0,0,0
393521,1,0,0,0,0
393523,1,0,0,4,4
393530,0,0,0,4,4
393531,1,0,0,4,4
393532,1,0,0,0,0
393535,1,0,0,0,0
393536,1,1,1,2,1
393537,1,0,0,0,3
393538,1,0,0,2,2
393539,1,0,0,2,0
393540,1,0,0,0,0
393541,1,0,0,0,0
393542,1,0,0,2,0
393543,1,0,0,2,0
393544,1,0,0,2,1
393545,1,0,0,0,2
393546,1,0,0,0,0
393547,1,0,0,0,3
393548,1,0,0,2,2
393549,1,0,0,0,0
393550,1,0,0,0,0
393551,1,0,0,0,0
393552,1,0,0,3,3
393556,0,0,0,0,0
393559,1,0,0,0,2
393560,1,0,0,0,0
393561,1,0,0,0,0
393562,1,0,0,3,2
393563,1,0,0,0,0
393564,1,0,0,0,0
393565,1,0,0,0,0
393566,1,0,0,0,0
393567,1,0,0,0,0
393568,1,0,0,0,0
393569,1,0,0,0,0
393570,1,0,0,0,0
393571,1,0,0,0,0
393572,1,0,0,0,0
393573,0,0,0,0,0
393574,1,0,0,0,0
393575,1,0,0,0,0
393576,1,0,0,0,0
393577,1,0,0,0,0
393578,0,0,0,0,0
393579,1,0,0,0,0
393580,1,0,0,0,0
393581,1,0,0,0,0
393582,1,0,0,0,0
393583,1,0,0,0,0
393584,1,0,0,0,0
393585,1,0,0,0,0
393586,1,0,0,0,0
393587,1,0,0,0,0
393588,1,0,0,0,0
393589,1,0,0,4,3
393590,1,0,0,2,2
393591,1,0,0,4,3
393592,1,0,0,0,0
393593,1,0,0,4,0
393595,1,0,0,4,4
393596,1,0,0,2,2
393599,1,0,0,0,0
393601,1,0,0,0,0
393603,1,0,0,0,0
393614,1,0,0,0,0
393615,1,0,0,4,4
393616,1,0,0,0,0
393617,0,0,0,0,0
393618,0,0,0,0,0
